,player_id,player_name,current_mmr,current_lr,current_class,win_percentage,win10_percentage,average_score,average10_score,total_events,AP DS Delfino Square,AP DS Desert Hills,AP DS Peach Gardens,AP DS Yoshi Falls,AP GBA Bowser Castle 3,AP GBA Shy Guy Beach,AP GCN DK Mountain,AP GCN Mario Circuit,AP GCN Peach Beach,AP GCN Waluigi Stadium,AP N64 Bowser's Castle,AP N64 DK's Jungle Parkway,AP N64 Mario Raceway,AP N64 Sherbet Land,AP SNES Ghost Valley 2,AP SNES Mario Circuit 3,AP Wii Bowser's Castle,AP Wii Coconut Mall,AP Wii DK Summit,AP Wii Daisy Circuit,AP Wii Dry Dry Ruins,AP Wii Grumble Volcano,AP Wii Koopa Cape,AP Wii Luigi Circuit,AP Wii Maple Treeway,AP Wii Mario Circuit,AP Wii Moo Moo Meadows,AP Wii Moonview Highway,AP Wii Mushroom Gorge,AP Wii Rainbow Road,AP Wii Toad's Factory,AP Wii Wario's Gold Mine,AT DS Delfino Square,AT DS Desert Hills,AT DS Peach Gardens,AT DS Yoshi Falls,AT GBA Bowser Castle 3,AT GBA Shy Guy Beach,AT GCN DK Mountain,AT GCN Mario Circuit,AT GCN Peach Beach,AT GCN Waluigi Stadium,AT N64 Bowser's Castle,AT N64 DK's Jungle Parkway,AT N64 Mario Raceway,AT N64 Sherbet Land,AT SNES Ghost Valley 2,AT SNES Mario Circuit 3,AT Wii Bowser's Castle,AT Wii Coconut Mall,AT Wii DK Summit,AT Wii Daisy Circuit,AT Wii Dry Dry Ruins,AT Wii Grumble Volcano,AT Wii Koopa Cape,AT Wii Luigi Circuit,AT Wii Maple Treeway,AT Wii Mario Circuit,AT Wii Moo Moo Meadows,AT Wii Moonview Highway,AT Wii Mushroom Gorge,AT Wii Rainbow Road,AT Wii Toad's Factory,AT Wii Wario's Gold Mine,R DS Delfino Square,R DS Desert Hills,R DS Peach Gardens,R DS Yoshi Falls,R GBA Bowser Castle 3,R GBA Shy Guy Beach,R GCN DK Mountain,R GCN Mario Circuit,R GCN Peach Beach,R GCN Waluigi Stadium,R N64 Bowser's Castle,R N64 DK's Jungle Parkway,R N64 Mario Raceway,R N64 Sherbet Land,R SNES Ghost Valley 2,R SNES Mario Circuit 3,R Wii Bowser's Castle,R Wii Coconut Mall,R Wii DK Summit,R Wii Daisy Circuit,R Wii Dry Dry Ruins,R Wii Grumble Volcano,R Wii Koopa Cape,R Wii Luigi Circuit,R Wii Maple Treeway,R Wii Mario Circuit,R Wii Moo Moo Meadows,R Wii Moonview Highway,R Wii Mushroom Gorge,R Wii Rainbow Road,R Wii Toad's Factory,R Wii Wario's Gold Mine
320,1836,Lexin,10018,5187,Class A,0.642857,0.6,64.7857,61.3,28,7,12,8,12,6,5,7,1,6,6,6,5,1,6,5,7,7,7,7,7,8,7,6,7,7,9,10,7,7,10,7,8,144.703,121.121,130.762,74.296,145.923,93.495,139.526,108.24,83.087,126.714,163.075,148.763,111.731,142.568,59.401,87.056,156.652,129.201,125.278,105.224,124.983,120.932,153.026,75.952,152.5,97.977,91.599,115.416,114.977,174.478,124.92,124.364,10,1,19,2,31,5,22,1,8,19,14,8,1,18,4,19,22,11,14,3,27,24,16,14,13,1,2,16,24,1,7,7
321,3079,Steven,5449,5158,Class D,0.582278,0.7,74.7975,79.0,79,6,4,6,6,5,6,6,6,7,7,6,6,6,6,5,6,6,6,6,6,7,6,6,6,6,7,6,7,6,4,7,7,135.266,105.93,137.791,66.58,151.505,97.284,138.936,109.438,85.036,127.451,169.545,147.635,115.181,142.613,58.482,84.835,159.763,131.782,124.775,103.793,126.648,124.96,153.035,75.17,156.728,94.064,85.539,116.592,114.484,166.653,123.53,126.761,104,5,49,14,107,3,45,10,17,43,80,36,31,32,43,68,81,46,66,18,80,79,40,28,27,16,16,72,75,15,72,19
322,1317,Inava,5120,5150,Class D,0.592,0.5,75.5317,79.8214,128,6,6,6,7,6,6,7,7,6,7,7,7,7,7,6,6,6,7,6,6,5,6,6,7,7,7,8,6,6,6,6,7,136.39,113.869,128.171,69.126,145.998,95.201,141.175,107.55,83.585,128.268,167.171,149.645,118.468,143.55,59.217,85.191,157.901,128.247,123.575,102.764,123.062,118.889,152.876,77.136,152.87,90.05,90.152,120.284,113.13,164.59,120.173,126.924,140,10,105,18,183,10,75,8,29,81,154,55,52,88,74,109,153,98,119,21,136,137,60,50,60,16,26,98,119,43,129,42
323,1887,squirrel,5353,5143,Class D,0.650794,0.777778,79.9631,72.931,64,6,4,5,6,6,8,7,6,6,5,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,5,6,6,5,6,6,5,135.665,110.736,131.659,68.088,148.755,100.214,146.39,102.58,83.248,124.584,168.319,154.645,117.636,139.149,59.262,86.398,157.255,128.179,125.395,101.264,126.414,121.02,155.463,76.038,152.489,92.858,86.977,117.247,111.567,167.185,125.759,123.882,113,8,74,24,142,5,48,15,28,50,97,41,61,50,61,88,111,67,81,12,86,107,44,36,53,17,28,75,128,30,95,21
324,3158,TaTsuya,5449,5104,Class D,0.585586,0.555556,74.5254,71.7931,112,7,9,6,5,6,6,7,7,7,7,7,7,5,7,5,7,6,6,5,5,7,6,6,8,6,5,7,8,6,7,6,6,132.038,113.334,135.592,66.429,152.023,95.012,143.671,105.204,83.693,129.729,170.027,150.505,117.724,144.028,58.952,87.526,157.966,129.595,121.629,104.464,124.53,119.083,151.798,77.941,152.169,92.36,90.087,121.175,113.709,163.486,124.83,125.139,63,1,45,7,99,4,36,6,11,37,63,25,13,51,30,55,82,53,50,5,74,73,49,24,32,9,12,53,66,26,62,23
325,3704,gardelumbwacker,5028,5073,Class D,0.584746,0.625,75.9585,73.3333,125,6,5,6,7,7,6,6,6,7,6,7,7,6,5,6,6,6,6,7,6,7,6,6,6,6,6,6,6,6,5,6,5,135.185,115.013,130.387,69.918,148.878,100.796,141.572,108.259,85.568,130.089,166.011,150.865,116.314,137.6,58.894,86.719,156.318,127.146,122.829,99.456,125.876,119.86,153.485,77.714,151.702,94.111,86.788,116.339,111.109,166.331,117.057,121.975,125,10,90,20,153,8,62,13,33,78,116,53,46,67,78,89,129,96,95,17,97,125,60,40,72,18,23,86,138,33,118,40
326,2235,mura,14165,5069,Class X,0.818182,0.8,88.0909,87.9,11,3,3,6,11,4,13,5,5,9,5,4,7,4,6,6,5,3,5,4,3,4,5,4,6,6,11,13,3,5,13,5,5,139.714,114.252,134.788,73.169,145.348,180.0,141.238,99.96,88.558,125.366,162.893,146.615,122.6,140.177,56.483,89.521,151.052,128.258,123.03,101.904,121.012,120.911,152.766,79.34,150.441,95.949,180.0,116.895,117.119,180.0,121.961,124.216,4,1,10,2,17,0,6,2,4,14,12,5,1,15,3,8,16,10,10,2,13,14,9,5,13,2,0,12,12,0,6,3
327,3971,ish,5292,5067,Class D,0.621053,0.6,78.9939,84.1,97,6,8,8,7,7,7,7,7,7,7,6,5,8,6,5,7,5,6,6,8,5,6,6,6,7,5,7,6,6,6,6,7,136.748,116.796,135.629,68.923,149.53,99.372,140.559,107.717,84.325,126.179,166.281,155.128,117.794,140.431,60.251,88.412,156.4,127.952,121.648,102.785,122.023,116.196,153.782,77.858,146.832,91.031,88.517,115.508,116.614,166.639,121.025,121.066,68,4,48,13,115,3,34,10,16,44,78,26,26,46,30,71,95,43,57,13,89,82,41,27,36,15,11,49,72,13,69,19
328,2927,SilverBAD,8183,5059,Class B,0.791667,0.555556,80.493,76.1786,25,6,2,6,5,6,9,6,7,4,6,7,6,8,6,5,7,6,6,4,6,6,5,6,6,5,5,6,9,6,8,5,6,135.255,110.845,136.448,66.959,146.62,100.16,136.703,102.373,84.666,128.025,165.621,152.814,119.63,141.123,57.61,86.307,156.502,130.576,122.442,101.435,125.545,121.421,156.449,77.495,151.094,92.832,90.171,118.787,111.337,168.932,122.251,122.115,29,1,26,4,37,2,17,15,5,17,39,14,5,21,11,17,31,15,20,3,29,29,20,9,21,7,10,15,28,9,23,8
329,1986,Maq,9642,5058,Class A,0.6,0.8,70.3462,77.3,26,6,5,7,8,6,6,6,5,7,6,6,7,8,7,7,7,7,7,6,8,7,6,5,5,7,8,7,7,6,5,7,6,134.101,109.026,131.601,68.463,146.356,92.64,141.016,103.528,81.111,126.372,163.44,148.863,123.503,139.77,60.136,89.57,154.48,129.068,119.77,101.227,122.019,116.721,147.633,77.788,152.299,91.373,84.649,113.389,109.562,163.695,117.371,123.686,27,10,53,11,96,9,38,13,21,53,69,17,5,72,14,52,59,36,54,13,56,89,67,27,30,10,21,48,69,7,29,16
330,1722,Korra,8571,5048,Class B,0.809524,0.9,86.8095,98.0,21,6,9,5,6,5,3,4,4,5,4,5,5,9,6,7,7,7,6,7,7,7,8,5,4,5,8,5,6,6,6,7,6,137.551,115.111,130.596,69.716,145.305,97.633,139.899,100.872,79.091,125.004,164.83,149.134,116.307,140.934,61.641,86.531,157.083,124.306,118.901,104.933,120.408,121.334,148.356,78.612,150.745,94.903,85.493,110.102,114.298,167.506,120.629,126.666,24,2,18,2,39,2,17,8,7,32,27,8,5,23,7,18,28,11,26,5,34,35,18,5,17,8,5,27,27,6,20,6
331,2032,mate0089,5319,5046,Class D,0.48,0.4,68.5825,72.9,276,7,6,7,7,7,6,7,7,7,7,6,6,6,7,7,7,7,6,6,7,7,6,7,7,7,6,7,6,7,6,7,7,136.402,109.194,129.834,67.875,145.672,93.217,135.627,104.81,81.491,125.567,166.787,145.194,113.473,141.603,59.711,85.663,154.193,128.127,121.687,100.388,121.893,118.819,152.323,76.647,148.863,92.796,86.038,113.166,113.023,161.533,118.899,122.535,437,43,321,107,692,63,281,67,137,294,532,258,99,331,180,368,535,291,389,78,526,525,303,197,246,96,94,469,477,138,368,127
332,56,Demise,5391,5042,Class D,0.7,0.5,71.4783,72.8,70,6,5,6,6,7,6,6,8,5,6,6,6,6,7,6,7,7,7,6,9,6,6,7,7,8,6,6,6,6,8,7,7,131.977,111.612,135.705,69.1,145.609,98.535,140.831,111.378,85.949,123.049,163.226,151.157,117.641,138.014,58.464,87.824,157.42,131.817,124.003,106.271,123.149,120.116,157.245,79.724,153.083,88.737,90.162,119.168,113.0,169.705,119.855,127.86,39,5,26,9,59,6,25,8,8,33,31,11,17,18,28,42,49,31,40,5,38,47,14,19,20,5,10,32,43,11,37,11
333,2684,RikeZZ,5114,5036,Class D,0.596491,0.3,76.3662,67.5,116,6,7,6,7,7,7,7,8,6,7,6,7,5,6,6,6,6,7,6,6,6,6,7,6,7,7,6,6,7,7,7,6,137.396,112.65,133.976,68.471,148.912,97.522,139.52,108.115,83.718,127.338,166.906,152.034,115.689,145.848,57.813,86.766,156.712,131.538,122.076,102.088,124.331,116.938,155.132,78.398,152.881,93.095,86.751,115.648,116.211,167.004,122.936,122.729,105,8,68,22,129,17,42,12,22,67,88,32,31,50,48,67,108,68,108,20,99,102,50,27,43,19,28,72,110,31,87,24
334,2462,paul,11641,5030,Class S,0.777778,0.777778,79.7778,79.7778,9,7,5,6,8,6,8,7,4,5,5,6,4,7,7,6,6,6,5,6,7,6,6,6,7,7,10,5,7,6,7,6,6,138.038,112.093,131.493,71.553,144.884,96.479,140.485,103.048,78.405,125.858,164.47,150.539,117.075,138.795,61.466,88.018,152.98,128.476,119.674,100.224,121.422,120.191,149.674,78.781,151.978,94.507,88.105,116.427,111.352,167.831,121.658,123.128,24,2,41,2,54,8,26,8,9,29,40,7,5,35,9,31,35,20,26,9,42,49,27,18,26,4,8,22,47,6,16,10
335,2258,Kara,9412,5022,Class A,0.615385,0.5,67.5219,64.9,29,5,5,6,7,8,5,6,5,7,6,7,7,8,7,8,7,6,6,7,9,7,7,5,7,5,13,9,6,6,9,5,6,132.275,111.787,130.59,69.414,150.185,96.319,141.713,105.289,83.537,127.207,165.707,151.291,122.12,137.392,66.294,88.33,154.238,126.842,122.536,106.276,121.81,116.272,149.92,77.736,147.428,180.0,85.573,115.362,114.624,172.12,119.825,124.15,19,1,27,11,38,2,22,6,10,16,32,6,3,32,6,30,23,24,17,2,26,43,21,11,18,0,5,27,30,5,15,6
336,368,Blue Up,5428,5013,Class D,0.7,0.555556,74.3258,71.7857,61,7,5,7,7,7,6,7,5,7,7,6,7,6,6,6,7,7,6,7,5,7,6,6,6,7,6,6,6,6,7,7,6,135.264,110.808,133.216,66.261,146.081,97.473,142.823,105.213,85.608,126.767,167.183,152.403,116.417,141.437,59.899,86.759,155.991,129.037,123.445,100.475,121.268,121.595,151.662,77.668,152.687,92.014,87.832,114.829,110.585,164.143,122.814,123.58,100,8,71,26,142,6,39,21,15,69,103,32,36,62,48,69,112,78,112,17,119,116,72,28,39,13,27,90,133,33,96,20
337,3178,ZemTex,9071,4972,Class A,0.695652,0.7,67.6364,66.2,23,7,7,6,6,7,4,6,6,7,7,7,6,7,7,7,6,7,7,6,7,6,6,6,7,7,6,6,7,7,8,7,6,133.934,110.891,132.587,64.172,149.737,94.757,136.509,101.991,82.582,128.781,166.75,148.781,117.348,141.57,59.545,86.211,150.659,127.705,121.361,105.537,124.413,118.788,148.79,76.301,150.221,89.675,87.534,112.885,112.764,165.159,121.716,123.093,30,8,44,14,76,4,32,21,25,28,50,19,10,47,30,51,52,32,35,9,53,69,51,24,25,33,15,50,61,8,24,14
338,1577,ZealDMV,7089,4963,Class C,0.777778,0.777778,74.7134,83.8846,29,6,8,4,8,6,3,4,8,6,5,6,3,4,5,7,5,3,4,8,6,6,5,8,7,5,6,6,7,5,5,5,9,135.433,116.322,132.281,71.919,146.28,93.064,147.552,112.031,83.627,124.989,172.223,155.32,125.056,146.081,67.595,86.74,158.543,131.98,129.601,107.46,127.299,122.756,158.211,79.184,157.056,95.216,91.712,119.115,114.932,165.41,121.294,121.88,9,1,6,2,15,2,4,2,3,5,6,2,1,7,2,11,8,7,10,1,12,14,11,2,6,2,3,12,12,5,8,5
339,2677,Rick,5332,4963,Class D,0.621212,0.7,75.5754,76.9,66,6,5,6,6,7,6,6,5,7,7,5,6,6,7,6,6,7,6,6,7,6,6,6,6,6,5,6,7,6,6,6,7,136.574,110.042,133.214,67.68,145.828,96.943,140.134,102.229,83.1,126.509,163.316,144.587,112.446,140.376,57.311,84.915,156.807,128.69,123.06,100.483,124.265,115.239,156.127,76.269,153.141,91.702,88.545,111.876,109.605,160.69,121.597,120.699,122,15,104,26,170,15,56,35,26,66,139,129,48,41,81,105,141,73,102,18,111,136,79,50,65,20,35,88,140,52,115,28
340,3383,Vilxs,4936,4947,Class E,0.574468,0.4,73.7021,79.5,95,6,5,6,6,6,8,6,7,6,6,6,5,6,7,5,6,7,7,7,6,6,6,7,6,7,6,6,6,7,7,6,6,137.177,109.83,134.684,67.657,146.607,96.322,138.195,108.421,81.078,129.678,164.387,148.526,111.496,142.687,60.148,85.274,155.184,127.695,124.928,98.554,123.453,121.685,156.944,78.281,152.923,96.28,87.913,116.649,113.873,168.777,123.501,126.475,127,7,83,22,187,12,94,14,25,87,134,89,47,78,62,144,150,83,105,21,125,131,64,47,69,19,20,96,131,40,117,27
341,1814,Lemron James,6618,4945,Class D,0.837838,0.8,70.5372,66.9,39,6,7,6,6,6,6,6,5,7,6,6,5,6,7,6,5,6,6,6,6,7,6,7,6,7,6,4,6,7,6,7,6,137.039,116.072,130.933,69.021,153.164,100.906,142.702,106.036,81.628,128.798,169.295,150.949,117.803,142.393,61.677,84.799,160.395,133.106,124.259,99.059,127.341,118.363,157.864,78.107,154.963,93.6,89.873,118.107,114.651,167.706,126.921,127.736,37,3,32,8,59,3,17,8,10,29,42,25,10,21,8,43,45,22,36,9,37,46,18,14,27,7,12,32,39,13,30,7
342,1158,Goomba,7551,4924,Class C,0.703704,0.6,74.8148,74.6,27,7,5,7,4,6,5,6,6,7,6,6,5,4,6,6,7,6,7,7,6,7,6,6,7,6,6,8,7,6,5,6,7,133.01,111.338,137.535,66.051,145.967,94.882,143.425,108.076,83.376,123.671,166.815,148.995,115.877,140.243,59.54,85.446,155.283,130.047,120.575,102.078,123.116,122.262,152.465,78.048,146.481,90.977,90.655,116.553,111.852,157.798,121.592,125.605,39,5,33,9,68,5,26,4,12,36,59,13,9,42,20,38,60,32,37,8,63,57,34,21,31,10,11,40,53,15,31,20
343,1386,Jake,6962,4915,Class D,0.666667,0.6,74.25,72.9,37,6,9,7,8,6,6,6,6,5,7,6,7,6,6,6,6,6,7,6,6,6,7,7,6,7,7,6,6,6,6,7,6,134.09,113.501,131.318,69.85,143.677,93.731,142.156,102.737,82.687,124.528,168.172,151.529,118.25,141.547,60.717,88.164,156.367,131.667,120.913,100.868,122.168,122.408,152.806,77.879,150.956,91.234,89.604,119.086,115.298,165.775,117.028,127.853,59,4,56,14,91,10,38,12,15,31,57,23,14,40,27,47,68,35,59,9,75,68,43,22,25,12,11,59,64,20,51,9
344,2478,8610,9332,4912,Class A,0.708333,0.5,64.3043,58.1,24,5,7,6,5,6,9,7,6,5,9,6,7,6,6,6,8,5,8,8,9,7,7,6,8,6,7,8,7,6,4,5,6,136.56,115.185,133.763,67.578,151.635,99.621,142.851,103.817,83.865,128.599,169.38,152.605,112.375,141.059,60.463,84.491,156.808,127.679,125.713,99.163,122.865,117.578,153.347,80.396,152.619,89.963,92.802,119.702,113.881,164.183,122.954,126.957,13,3,16,5,33,5,21,3,9,18,24,10,6,29,9,19,22,13,20,6,22,28,13,14,10,5,2,24,24,4,14,5
345,754,Derek,6432,4908,Class D,0.714286,0.6,73.8828,74.0,49,8,5,5,9,5,5,6,9,7,7,7,7,6,7,8,7,7,7,6,6,6,6,4,6,6,8,6,6,6,13,8,6,138.332,114.281,138.58,69.021,155.161,102.372,144.102,113.15,85.568,122.672,169.641,145.839,122.808,145.149,60.787,87.301,161.344,130.905,127.815,104.312,128.712,123.822,154.816,77.778,154.234,99.073,85.833,117.825,114.983,180.0,126.921,126.266,15,1,9,3,26,2,8,2,5,13,15,5,2,13,4,19,13,12,14,2,21,23,15,5,12,3,5,12,23,0,20,4
346,3068,Starlight,6229,4903,Class D,0.717949,0.777778,70.5928,71.8929,41,6,6,7,7,7,5,6,5,6,6,6,6,7,6,6,7,6,6,6,5,6,6,7,7,6,6,6,6,7,5,6,6,137.259,108.662,132.58,65.205,148.218,93.609,139.838,108.512,81.294,124.604,168.174,148.673,112.914,139.833,59.724,86.622,152.083,127.941,117.418,100.387,120.859,118.268,150.954,77.872,151.033,93.338,87.026,117.456,114.632,161.054,123.889,124.834,174,11,133,34,219,14,99,12,23,92,130,75,44,113,72,118,184,100,164,23,168,167,89,51,73,21,21,133,152,84,130,35
347,2831,ro,4876,4891,Class E,0.538462,0.5,71.9779,71.4,94,6,5,6,7,7,2,7,6,8,6,7,6,7,7,6,6,6,6,7,5,6,6,6,6,8,7,6,6,7,7,7,5,137.939,110.302,132.845,69.782,141.194,97.109,142.596,107.397,87.076,123.801,167.913,148.557,119.833,139.205,59.062,85.622,148.724,130.129,121.762,103.474,121.898,123.543,151.924,75.396,152.396,93.302,87.487,111.304,113.943,161.444,122.866,124.812,76,7,63,12,116,3,38,12,8,42,79,31,10,76,21,61,102,43,62,8,96,87,50,27,27,16,11,62,79,21,56,17
348,4088,fordj262,5015,4890,Class D,0.769231,0.8,87.0811,88.2857,13,7,5,8,13,5,6,6,13,5,3,5,2,3,11,4,5,1,13,6,2,8,5,5,4,4,3,12,7,4,7,3,13,145.563,118.479,142.099,180.0,154.454,103.389,152.184,180.0,88.122,130.733,174.563,148.849,113.324,154.57,59.839,91.706,170.564,180.0,128.63,103.17,129.663,125.184,166.895,79.036,157.472,98.248,98.154,121.43,114.131,175.149,124.429,180.0,10,1,4,0,6,2,5,0,2,4,8,5,2,1,5,5,1,0,6,1,5,7,1,4,2,1,1,3,5,2,5,0
349,1757,Azuki,5512,4888,Class D,0.622642,0.5,71.9808,68.6,54,6,5,7,8,6,9,7,6,7,7,7,7,6,7,6,6,6,6,8,5,6,5,7,6,6,5,7,7,6,7,6,6,138.643,113.643,136.29,66.328,151.242,98.258,143.607,98.342,83.456,129.91,171.967,148.849,116.772,144.922,58.496,86.698,160.029,132.018,123.354,103.48,122.669,121.547,154.615,76.872,154.933,94.727,91.071,114.15,113.702,157.94,126.301,126.63,55,4,37,12,72,8,28,17,8,31,53,18,19,28,27,44,59,38,31,8,49,53,31,33,28,8,8,43,47,23,49,15
350,1123,George Wlk11,4828,4886,Class E,0.651376,0.666667,72.3163,84.0,117,7,7,7,8,6,8,6,7,9,5,6,7,6,6,6,6,7,7,6,5,7,7,7,7,7,8,5,7,5,6,6,5,137.528,112.949,140.066,71.294,153.04,107.28,148.135,109.827,85.062,129.593,169.65,155.143,119.745,144.467,59.951,86.973,160.365,133.922,125.641,104.272,128.88,125.238,158.886,81.092,151.211,94.213,88.862,122.163,109.406,170.052,124.126,127.578,60,4,32,5,55,2,24,10,8,28,45,21,21,18,43,35,42,31,45,5,34,47,24,17,23,7,11,31,72,13,40,11
351,3774,Xhun,5093,4878,Class D,0.578313,0.4,65.6449,68.3,83,7,5,7,7,7,6,7,9,7,6,7,7,6,7,8,6,7,7,7,6,7,7,5,6,6,8,8,6,7,6,7,6,139.348,112.679,133.474,66.937,153.21,98.169,143.454,110.735,84.221,131.081,171.609,153.981,119.934,144.005,62.715,85.869,157.06,134.058,125.222,104.335,127.03,122.496,155.434,79.611,151.158,95.001,88.564,118.536,115.359,164.632,123.28,124.586,58,6,41,14,96,11,36,8,8,37,73,27,19,59,23,52,79,50,55,10,64,73,39,32,27,6,10,66,70,17,72,17
352,1147,Ba,9683,4874,Class A,0.84,0.9,64.72,71.0,25,7,4,7,6,6,4,6,8,9,8,7,7,4,9,4,7,7,6,6,8,7,6,7,6,7,7,8,6,7,5,6,8,135.008,118.392,130.854,69.236,148.235,102.34,138.384,108.363,81.312,129.429,165.755,153.385,115.676,142.819,56.545,91.6,155.749,130.082,123.891,105.907,121.238,119.679,148.833,77.935,155.35,91.576,88.687,115.483,116.728,162.747,123.243,121.633,24,1,22,6,46,1,19,3,3,18,38,15,4,31,12,24,29,24,22,3,37,34,19,16,13,4,8,30,36,11,12,12
353,2778,obsidian,5357,4871,Class D,0.612903,0.6,73.3279,66.8,65,6,7,7,6,6,5,6,6,6,7,6,6,6,6,6,7,6,7,7,7,6,7,7,6,6,4,8,6,5,6,5,8,134.544,111.234,138.022,64.52,144.049,94.884,142.123,105.083,82.184,124.233,166.801,152.148,114.078,142.489,57.831,87.876,156.102,126.581,121.605,103.279,122.031,120.152,154.271,77.05,147.673,94.15,91.108,116.476,110.284,158.289,117.045,126.665,83,7,58,27,138,6,51,12,23,56,87,38,36,40,54,68,98,42,83,16,103,105,49,40,51,17,16,70,102,25,88,20
354,1124,Greg,4809,4858,Class E,0.601562,0.4,72.423,65.4,130,6,9,6,7,6,6,7,6,5,7,6,7,6,6,7,6,6,6,6,7,7,7,7,7,7,5,5,7,7,7,7,6,135.891,114.395,130.696,68.353,146.335,96.753,139.445,105.557,80.658,127.678,166.223,141.119,110.016,137.888,60.08,84.93,154.189,127.363,121.664,100.161,120.651,120.813,150.344,79.953,149.508,90.931,87.31,113.052,113.488,163.239,123.09,118.819,136,9,106,22,187,20,64,15,24,63,112,53,17,90,41,92,145,81,97,25,150,149,80,39,75,13,16,116,121,39,101,36
355,3972,Ndot,5308,4849,Class D,0.648649,0.75,72.0801,84.4286,76,7,9,6,7,6,7,6,6,5,7,7,6,5,7,6,7,6,6,6,5,6,7,7,6,7,6,4,6,7,6,6,6,139.091,115.349,133.081,70.963,148.795,91.288,144.649,107.606,87.021,130.331,172.212,149.94,117.094,144.038,58.526,89.916,158.218,131.947,123.988,103.362,125.07,123.767,155.959,78.352,155.173,92.878,85.824,119.295,112.758,162.802,124.263,126.37,67,4,52,16,105,6,31,6,8,37,63,29,22,41,35,52,83,40,59,7,72,82,25,43,28,11,14,50,74,37,66,15
356,2749,rusoX,12440,4822,Class X,1.0,1.0,84.5,84.5,2,6,5,7,7,7,6,5,6,6,6,5,5,8,6,4,6,5,7,6,6,6,6,7,5,6,5,8,6,7,5,8,5,140.433,110.607,135.575,74.059,147.448,96.068,133.395,102.925,81.91,125.217,165.065,143.296,118.228,140.564,58.339,87.56,148.633,130.002,122.056,100.727,116.691,120.881,149.744,76.545,151.38,94.587,90.29,110.646,116.001,168.629,122.361,122.241,11,8,23,2,38,3,22,7,13,19,22,16,7,24,7,22,29,8,19,18,27,28,11,13,9,5,5,24,26,4,13,9
357,1530,jose,9274,4818,Class A,0.75,0.6,73.8,68.6,20,6,6,6,5,7,4,6,7,6,6,6,7,8,6,5,7,6,6,8,6,7,6,8,7,5,5,6,6,7,5,7,6,140.481,112.9,132.182,65.418,146.131,97.278,144.679,103.759,84.611,128.082,167.842,148.312,121.064,135.506,58.614,86.242,154.089,130.468,122.79,103.931,121.896,121.559,152.277,76.726,151.519,89.92,86.348,116.667,114.905,163.838,120.437,124.191,24,6,30,8,55,4,22,7,12,27,33,18,5,33,12,27,51,25,25,9,39,46,30,11,20,12,8,34,38,6,20,13
358,3979,mikuru,4863,4817,Class E,0.641026,0.6,78.1026,79.6,78,7,5,6,6,7,8,6,7,6,7,7,7,6,6,6,7,6,6,6,5,5,6,6,7,6,6,6,5,6,8,6,4,135.672,113.968,135.193,64.978,151.331,97.5,140.839,109.907,81.378,128.238,165.306,151.482,117.694,143.764,58.172,88.476,159.273,131.515,123.117,101.569,124.995,117.797,156.66,79.699,151.86,91.939,91.801,119.306,114.906,164.607,121.649,126.713,74,5,49,17,86,6,33,9,15,41,53,26,33,55,31,52,69,44,57,11,83,79,37,15,29,5,6,52,65,19,69,10
359,1359,Jack1337,4746,4815,Class E,0.595238,0.5,73.51,71.8,127,6,7,6,7,6,6,6,7,7,6,6,5,6,6,6,7,6,6,6,7,6,7,6,6,6,5,7,7,6,6,6,7,137.728,110.921,135.535,70.609,147.069,97.0,140.204,107.879,86.34,126.7,166.316,149.84,115.279,138.796,57.187,83.145,157.126,127.631,124.328,103.689,123.434,120.497,152.9,76.798,153.085,91.862,83.652,114.729,111.543,164.865,118.97,125.597,140,7,88,28,202,22,76,19,28,90,160,57,54,57,91,134,159,81,127,25,178,148,74,57,78,28,27,110,156,41,119,39
360,1876,le pep,7274,4808,Class C,0.689655,0.8,75.8471,74.2,30,6,6,7,7,5,7,7,7,8,6,5,7,7,5,4,6,6,6,6,7,6,6,7,7,6,6,6,7,6,6,5,5,138.249,110.218,134.976,68.501,151.283,102.367,144.679,103.511,84.044,130.878,169.196,153.96,116.643,144.269,60.438,86.86,155.406,133.969,120.921,102.195,124.964,119.133,154.13,76.959,149.619,92.322,90.435,116.125,115.771,168.456,123.022,127.934,30,3,40,9,44,2,14,4,10,15,35,8,4,25,9,23,33,19,21,6,33,40,21,8,17,5,6,22,27,10,22,11
361,2832,Josh,9663,4805,Class A,0.8,0.8,75.4667,76.1,15,7,7,7,7,6,10,6,6,6,7,6,6,8,6,8,6,6,5,7,6,7,6,6,7,5,6,5,5,7,5,6,6,137.172,109.688,134.008,69.457,149.8,102.577,140.668,109.728,84.204,124.971,167.382,149.734,118.45,139.004,59.721,88.233,150.034,131.293,123.48,103.85,124.854,120.712,152.214,78.907,148.45,92.635,85.204,117.259,116.629,159.22,124.215,125.052,27,2,41,4,62,1,25,3,21,31,39,17,12,37,11,48,40,23,34,7,48,52,27,17,18,13,4,28,48,8,22,11
